#Table1
ra,dec,deVRad_i,expRad_i,lnLExp_i,lnLDeV_i,z,logMass,ssfr,metallicity
146.188992581146,2.86608655325682,2.807144,1.528229,-345.6516,-92.56324,0.09292259,10.2478450520132,-33,0.00769999995827675
146.580248402345,2.95371243552823,1.183139,0.9751466,-527.689,-30.38601,0.09622663,10.4614785406539,-33,0.0299999993294477
143.197262675501,3.11051372600275,14.64252,5.677814,-384.9738,-2233.163,0.07230002,10.6422972998131,-0.878997504711151,0.00960000045597553
145.192357928812,3.41278480595788,3.904037,2.792754,-7739.684,-471.3063,0.07314973,11.0769871573464,-3.42365455627441,0.00960000045597553
145.588261865109,3.85975735520893,5.410775,3.247628,-164.8542,-846.1559,0.0695698,10.463510186708,-2.55407476425171,0.0120000001043081
135.168882592664,4.10216652834294,1.516393,1.068389,-2310.806,-171.0259,0.05538621,10.3110394999699,-33,0.00769999995827675
129.182656256551,3.90734359546754,1.78949,1.503948,-229.5973,-347.8314,0.06905574,10.6541411508862,-2.28131914138794,0.00769999995827675
127.630445537246,4.237875889712,4.418255,2.455247,-3710.442,-444.2119,0.06510928,10.7077495262704,-7.03513717651367,0.00769999995827675
129.028252685844,4.28383341945593,2.462851,1.939872,-583.7167,-726.9637,0.06172269,10.6672231016837,-1.76338529586792,0.00769999995827675
140.865821061673,5.42347393183075,1.149878,1.017751,-918.2567,-112.5015,0.09409091,10.4649356523281,-2.55801248550415,0.0299999993294477
146.393383135597,5.92087342843532,4.731946,2.672822,-580.9297,-2032.415,0.08732046,10.8536436520491,-0.918624520301819,0.00769999995827675
130.436556076567,4.79311931362578,1.765846,1.364759,-503.3571,-115.6106,0.0879579,10.5707606292513,-4.53546094894409,0.00769999995827675
131.760370645507,4.97032078241597,0.9270442,0.7972554,-314.2267,-18.90915,0.09742688,10.4709510808972,-33,0.00769999995827675
131.659717499119,5.03907133831617,5.291624,2.71575,-117.0419,-530.3895,0.0935661,10.6790074675719,-1.27057993412018,0.00769999995827675
135.829987859969,5.52250659827436,3.330886,2.222034,-1801.082,-214.0716,0.09237468,10.6603471528247,-3.40160775184631,0.00769999995827675
136.087451145844,5.51430597526639,8.870802,4.033912,-377.9387,-435.6466,0.09282622,10.6593956234049,-1.75784420967102,0.00769999995827675
128.403227265988,5.15452083138238,5.025042,3.100037,-1499.986,-1135.816,0.06281802,10.6279322726104,-1.58768165111542,0.0120000001043081
131.669793071631,5.41003677962119,2.331772,1.804191,-2290.637,-407.5081,0.09548265,11.1792567546169,-2.88026309013367,0.00960000045597553
146.769806003882,4.95328255119531,15.09661,5.267788,-352.0204,-1930.408,0.06089569,10.2809384083502,-0.806965410709381,0.00769999995827675
138.833120080856,4.69210716001916,2.745401,1.531234,-667.1411,-19.57633,0.08579797,10.5356354444578,-1.98314702510834,0.00960000045597553
145.252004225366,5.23478925783398,6.373974,2.807456,-73.1201,-391.6948,0.09567041,10.4886110284524,-0.929654538631439,0.00769999995827675
131.417697423051,4.3776187184306,7.637242,3.457628,-71.28365,-717.5327,0.06282412,10.375123298572,-0.673441529273987,0.00769999995827675
134.670491146437,4.68110831941056,1.590167,1.108558,-81.85936,-146.879,0.07708459,10.3755853575385,-1.05447793006897,0.00769999995827675
127.794251763495,4.42217076008845,1.601472,1.200192,-494.3747,-28.76139,0.08518131,10.5352403221185,-4.93291616439819,0.00769999995827675
127.938350225615,4.40338586856623,1.861926,1.497879,-321.8687,-131.5789,0.086077,10.593314306083,-1.58268141746521,0.00960000045597553
132.005051544212,4.75264887596329,2.561462,1.599282,-1742.292,-39.00954,0.09576741,11.0277502487045,-2.66989159584045,0.00769999995827675
131.048856724448,5.08418476050115,3.159614,1.965043,-433.6804,-238.5973,0.0900608,10.5741119225961,-0.8168625831604,0.00769999995827675
127.678675966733,5.36924504806297,8.414705,3.654685,-205.9313,-188.4578,0.07478242,10.5734354637417,-1.09648907184601,0.00769999995827675
145.626359939234,5.75171980235705,4.680157,2.442322,-86.40846,-159.4235,0.09430128,10.7386042905028,-1.24139904975891,0.00769999995827675
143.475989110892,-0.86747001513428,6.856853,2.906382,-46.77636,-1185.301,0.08322018,10.3140980734332,-0.485363692045212,0.00769999995827675
138.718375173866,-0.566359209045487,2.412557,1.578426,-620.2902,-54.95496,0.05443817,10.4195680419436,-1.22575664520264,0.00960000045597553
143.042557109324,-0.115215748792063,1.845856,1.353348,-393.6401,-58.67475,0.09029733,10.677005253266,-5.67124271392822,0.00769999995827675
132.632066615557,0.319063155810252,11.08644,5.536418,-6919.458,-3234.663,0.05329231,10.9976662484186,-2.55261540412903,0.00960000045597553
136.751761374222,0.215450099760471,2.017855,1.567032,-1125.852,-114.0418,0.09496225,11.0008101160322,-15.5116024017334,0.00769999995827675
142.883657670222,0.682919990982632,9.161121,3.963186,-2765.709,-1539.177,0.04585354,10.3799835746164,-0.706954717636108,0.00769999995827675
130.295271547181,1.06047720397201,1.407141,0.9744752,-262.2441,-16.70604,0.08516178,10.2351424273305,-2.55801248550415,0.0299999993294477
139.70751121506,-0.784102205946217,9.888881,4.203054,-700.4714,-2371.848,0.07409082,10.8959525197405,-1.19199097156525,0.00769999995827675
140.486200668027,-0.260871892474382,4.237096,2.565593,-557.2242,-1172.886,0.06921994,10.7754472507625,-1.22748589515686,0.0120000001043081
131.942379791463,0.0843138073223916,0.4687652,0.5962384,-30.46472,-481.8044,0.09666598,10.5848362963254,-33,0.00769999995827675
139.715849769114,1.10563403418626,1.682653,1.050309,-2014.803,-143.052,0.08706351,10.752464726704,-4.74941349029541,0.0299999993294477
134.29010628021,1.35123613835344,1.251839,0.8356872,-796.2075,-43.47339,0.07060733,10.4480912570737,-2.55801248550415,0.0299999993294477
143.451774085172,1.59882038312141,3.303787,1.910929,-1761.053,-212.0354,0.07281385,10.6970250639107,-2.66989159584045,0.00769999995827675
130.802205905126,1.6482871141181,6.132014,3.155394,-855.7668,-651.5758,0.09590987,10.9297809994614,-2.55407476425171,0.0120000001043081
145.949038590919,2.08104952280175,1.442614,0.9533126,-840.4778,-27.06429,0.09398142,10.600573322073,-7.04179382324219,0.0299999993294477
140.903297983304,0.748301833878793,5.11717,3.023571,-70.22797,-992.5657,0.05644935,10.6005370567398,-1.3448965549469,0.00960000045597553
143.99186094763,1.33424813604151,2.322431,1.564798,-157.7143,-8.940348,0.06169248,10.4453630957005,-1.74317741394043,0.0120000001043081
140.37968885692,1.57524191881485,5.426385,2.527365,-200.1567,-2945.136,0.0710602,10.5952528022696,-1.22575664520264,0.00960000045597553
134.697816678785,1.84251719532257,4.170758,2.820543,-8643.579,-408.8622,0.05814281,11.1640614972576,-1.81135034561157,0.0120000001043081
131.230497407048,2.25304157423614,7.758428,3.462713,-189.8983,-745.0006,0.07533274,10.2420769851122,-0.636840045452118,0.00769999995827675
146.200565353382,2.84760787625928,3.550071,2.242812,-860.535,-436.7913,0.09289091,10.8367742387456,-1.36917448043823,0.0299999993294477
142.861105967929,3.00055391539548,0.9962954,0.7681795,-416.4063,-184.702,0.09216648,10.4257825959396,-12.4999847412109,0.00769999995827675
134.373560554184,2.90016693118267,2.500487,1.545771,-1253.928,-337.5306,0.08774895,10.9233996321422,-6.61380672454834,0.00769999995827675
144.064875871395,3.50638291784332,3.836339,2.33995,-1484.731,-336.256,0.07376752,10.8535270590105,-4.74884462356567,0.0240000002086163
132.313010115382,3.6389913012773,4.641334,2.631646,-1153.69,-365.7615,0.07241242,11.1168214302058,-1.51357746124268,0.0299999993294477
138.271314355583,4.02104129982136,1.955489,1.220051,-1424.47,-29.97988,0.08793983,10.7979556819245,-4.04968404769897,0.00769999995827675
141.107413247549,4.62959878322225,7.308131,4.000004,-3221.482,-1725.267,0.0656288,10.8357533991439,-1.98314702510834,0.00960000045597553
139.326651213514,3.31064242310241,2.646305,1.773383,-591.3422,-273.6938,0.05739488,10.2344088868181,-2.21525239944458,0.00769999995827675
135.547221732979,3.49558913727748,13.74053,6.328628,-3952.097,-5008.518,0.02602417,10.3285592495382,-1.75784420967102,0.00769999995827675
136.831547602658,3.68828676021003,11.59685,4.861705,-71.61318,-594.0292,0.08848999,10.7259533877325,-1.54553616046906,0.00769999995827675
138.321861032287,4.13718238415784,4.294931,2.247447,-173.0161,-188.8748,0.08765018,10.3941927275723,-0.869129121303558,0.00769999995827675
131.3539429639,3.33579158463308,1.941082,1.501371,-3497.81,-278.7032,0.06414513,10.6194371157471,-3.42206788063049,0.00769999995827675
140.783590028379,5.11091482442017,1.384922,1.000476,-2316.827,-219.2177,0.07205652,10.4368377815928,-4.74274015426636,0.00769999995827675
141.110930140835,5.1717265837683,2.43788,1.446374,-66.67952,-68.17054,0.09172926,10.4360722207156,-1.13745546340942,0.00769999995827675
139.741912432595,5.88838445603579,12.16397,6.666083,-7198.627,-12888.37,0.03825966,10.6696038886595,-0.806965410709381,0.00769999995827675
138.536100251098,5.55509678655023,4.209484,2.305885,-2815.186,-162.5719,0.09789123,11.0419738929929,-9.23846244812012,0.00769999995827675
141.989209319008,3.45877604722109,1.727723,1.20593,-2215.594,-40.21283,0.08826663,10.892037696671,-5.1709041595459,0.00960000045597553
141.492195522327,3.67281767879086,7.047482,3.29673,-156.4227,-766.2343,0.08983599,10.2809200539407,-0.699947953224182,0.00769999995827675
141.04790364584,4.02768719255901,0.2827523,0.3884545,-1.759796,-19.438,0.08526028,10.3657260048519,-2.99856162071228,0.00769999995827675
141.181133914944,4.10867770135,13.42116,6.195622,-4530.128,-2414.243,0.0997616,11.1182178787199,-1.98188626766205,0.00769999995827675
141.445220222893,4.13515395859346,3.178033,1.834676,-31.11583,-533.2393,0.09136768,10.5288170620813,-0.983127653598785,0.00769999995827675
136.004260709357,1.45808818022088,6.373353,3.012479,-2793.579,-1665.516,0.05338301,11.0452613749567,-1.61841905117035,0.0189999993890524
134.533812319378,1.10248285430353,1.332178,1.105351,-677.705,-281.7835,0.07114743,10.3068514293518,-7.04179382324219,0.0299999993294477
135.656612322643,0.396584108788072,5.114606,2.326751,-76.69625,-1012.967,0.08654615,10.3296141666355,-0.636840045452118,0.00769999995827675
132.761341188172,0.661432822306082,6.05139,2.83,-54.5102,-285.3428,0.08573544,10.7202279146499,-1.85380792617798,0.0299999993294477
146.852497989787,0.68702538531147,3.305854,1.912113,-566.8484,-213.2747,0.06253826,10.3211593173672,-6.04330968856812,0.00769999995827675
137.331818210015,-0.706626779921467,6.290203,2.420993,-50.70261,-570.5504,0.0937446,10.2299438003992,-0.721063852310181,0.00769999995827675
146.093683842779,-0.793093696168647,3.532326,2.750882,-9687.143,-1496.178,0.06758517,10.901266693508,-4.53546094894409,0.00769999995827675
130.540524412781,0.521294265098976,6.205028,2.737297,-155.4463,-1412.675,0.07812602,10.238765803171,-0.950532019138336,0.00960000045597553
132.921631260443,0.57247774631253,2.084591,1.51663,-2130.895,-65.00326,0.05109496,10.2884155915125,-2.55132269859314,0.00769999995827675
133.535472421325,0.498567450807693,7.744987,4.599265,-2233.743,-3535.986,0.02821442,10.3654253618019,-1.39420425891876,0.00960000045597553
130.588597340976,0.851827847052513,2.224005,1.492682,-322.391,-50.42527,0.09583429,10.8131694711983,-1.66280329227448,0.00769999995827675
146.677204838736,1.12956919372072,7.941505,3.294499,-23.09241,-246.2247,0.08577254,10.828942049425,-1.47685098648071,0.00769999995827675
132.395551934335,1.43680302881536,5.708286,3.254058,-1622.089,-715.9704,0.08741192,11.1224714043537,-1.61353600025177,0.00769999995827675
130.866706733682,1.75617949018271,1.283209,0.857757,-697.3962,-200.0921,0.07644198,10.2857614611612,-2.55680179595947,0.0189999993890524
132.512949335808,1.91305877094723,1.488153,1.185425,-1362.485,-196.7535,0.06698865,10.481024008933,-1.13503766059875,0.00769999995827675
135.010306195785,2.04582929804441,7.447974,3.794491,-755.982,-82.6787,0.05644869,10.719034382953,-1.51264643669128,0.0189999993890524
143.385692517996,3.38398069210767,2.019375,1.263063,-819.311,-6.136614,0.08508678,10.5165933379597,-7.03513717651367,0.00769999995827675
142.261371150324,3.84687373538455,2.940355,1.854154,-783.5481,-150.5681,0.08829868,10.4533575852845,-1.98188626766205,0.00769999995827675
130.564766041155,3.39333933256789,2.460557,1.807513,-2077.832,-173.6681,0.07790524,10.7501356578373,-33,0.00769999995827675
130.180611203654,3.83640641805214,4.202401,2.85063,-5961.895,-293.3315,0.06305826,10.9677075821498,-6.2781777381897,0.00769999995827675
139.398245022847,3.32857910168113,6.374129,4.476223,-10391.94,-4066.476,0.0555944,10.8624398531619,-1.58499908447266,0.00769999995827675
135.663852248246,3.61712867861792,2.296532,1.489464,-718.1467,-349.1415,0.09737416,11.1025803459353,-1.24139904975891,0.00769999995827675
136.585507982997,3.55273821770434,3.073911,1.904479,-3045.226,-196.4257,0.07191393,10.6278108076568,-1.98188626766205,0.00769999995827675
136.55365675371,4.10206930187471,6.967174,3.222319,-485.9392,-742.851,0.08522366,10.3699222142038,-1.58499908447266,0.00769999995827675
134.618749040039,4.0999182151732,6.68449,3.690699,-446.8586,-497.7285,0.07678385,11.0892515560979,-1.89408111572266,0.0240000002086163
131.545199944434,4.23413258314783,1.071904,0.9906412,-441.2263,-88.26109,0.06333643,10.3767644348753,-6.61380672454834,0.00769999995827675
127.421635781397,4.06754302837257,9.056979,3.905057,-413.5146,-1394.146,0.083894,10.542455885963,-1.08883309364319,0.00769999995827675
132.874140271133,5.13587105810531,1.761248,1.054504,-1672.753,-120.3968,0.09506453,10.7247044659727,-33,0.00769999995827675
133.647171916244,5.66165515945633,3.16088,1.897585,-3181.078,-83.96884,0.09402972,10.9441861995633,-4.74274015426636,0.00769999995827675
142.119971939057,4.89448595063053,8.261711,4.19654,-51.03172,-408.2849,0.09056059,10.8255563183847,-1.55139565467834,0.0299999993294477
128.018175059292,3.94863651883381,4.106388,2.070173,-140.8533,-231.6994,0.07483245,10.5657239262231,-1.29473578929901,0.00960000045597553
132.82501494588,4.48858329929454,9.890189,3.585275,-19.80271,-409.3246,0.0713497,10.3796544629803,-1.61889851093292,0.0240000002086163
145.848040035191,5.62689845811368,3.687962,2.08773,-222.3444,-244.2305,0.08897027,10.7206828983485,-1.90745139122009,0.0189999993890524
129.279204829096,5.54382730862506,3.150005,1.56414,-814.671,-17.51149,0.09966519,10.8237047174425,-7.04179382324219,0.0299999993294477
144.690331617609,5.92843383197568,19.12141,8.109592,-687.0317,-3531.708,0.03692282,10.7745472798695,-2.39549160003662,0.00960000045597553
141.755813619346,3.49751405949695,1.543452,0.9696927,-940.014,-380.4239,0.08871589,10.6608709707134,-14.7786865234375,0.00769999995827675
134.562432987871,-0.467825490025311,1.451952,1.067159,-1575.675,-43.02666,0.07086112,10.579315669258,-3.42206788063049,0.00769999995827675
139.67798955169,2.69147985779185,2.013708,1.496373,-2288.113,-306.0842,0.08571189,10.7980759574278,-3.42206788063049,0.00769999995827675
142.357176964552,4.61748403620204,1.445477,1.179376,-509.0158,-59.72616,0.09043458,10.7442245129891,-1.40734243392944,0.00769999995827675
141.106101439462,4.36461162785762,2.360065,1.519343,-71.10208,-172.9066,0.08347058,10.3612492955906,-0.8168625831604,0.00769999995827675
140.628884255011,-0.85951436768668,3.482609,2.287463,-10396.48,-1351.802,0.05499059,10.8042533771708,-33,0.00769999995827675
137.417882621782,-0.108097755424296,17.85801,6.256511,-1003.788,-1997.852,0.07028908,10.7896555505301,-0.733187973499298,0.00960000045597553
139.626008936121,-0.038981851831307,5.116625,2.62538,-114.8031,-1162.02,0.0901179,10.5323247501887,-0.783242881298065,0.00769999995827675
139.045476404365,0.269077978784544,0.842901,0.7572123,-128.5408,-3.452255,0.09144761,10.3183908136412,-7.03513717651367,0.00769999995827675
143.797519728696,0.68211041225402,2.188491,1.291503,-629.5704,-10.24661,0.08801425,10.539161498504,-2.55132269859314,0.00769999995827675
142.289381099561,-0.843013705738888,1.287551,0.9595281,-747.8332,-101.0646,0.08401398,10.2674116367941,-3.40829801559448,0.0299999993294477
142.641700616951,-0.647215150906432,8.462545,4.428912,-215.5483,-931.5699,0.07127766,10.875296489204,-1.87677073478699,0.0299999993294477
141.998783890453,-0.38016760069694,4.005252,2.779224,-11815.29,-2690.304,0.07097828,10.8351424241816,-1.98314702510834,0.00960000045597553
139.937415387808,0.43559509991443,4.106872,2.322464,-275.2881,-474.2247,0.08999905,10.4985324053537,-0.920697391033173,0.00960000045597553
144.332920748671,1.00797488559874,2.678335,1.952146,-2493.615,-481.2415,0.0617999,10.8563766843571,-4.50948190689087,0.00769999995827675
145.892522432072,1.11773200884802,15.91288,6.376062,-780.543,-1655.321,0.05114606,10.3573728941886,-1.09479796886444,0.0120000001043081
144.306412081876,2.06693043483707,1.16666,0.8345246,-1057.222,-102.4436,0.09186206,10.5410928920281,-33,0.0299999993294477
141.563852250924,2.26301654237473,1.262562,0.9601327,-553.0303,-18.05195,0.05682096,10.2278033350647,-33,0.00769999995827675
143.626077008926,1.35163986545646,1.126348,1.000381,-82.89592,-5.512072,0.08794735,10.3146371626888,-7.04179382324219,0.0299999993294477
141.781827515241,1.7823255242703,10.94211,4.478113,-239.8003,-884.1352,0.05793472,10.3098132735739,-0.948438107967377,0.00769999995827675
141.767836843557,2.53111393707467,2.119142,1.498801,-704.6821,-290.5089,0.09128741,10.9855887851155,-1.13706386089325,0.00769999995827675
145.445908469029,3.55224583560875,5.115531,2.884749,-80.14521,-1635.997,0.07013607,10.833623578133,-1.45078718662262,0.0120000001043081
146.073271757682,4.50327044748688,2.646375,1.526447,-47.94466,-367.7402,0.08932454,10.4885035962194,-0.918624520301819,0.00769999995827675
146.514757888966,4.403444612362,11.28727,7.183001,-34934.29,-2947.535,0.01657175,10.7000897222832,-3.36617708206177,0.0299999993294477
143.481781657783,4.61248762506989,15.34946,5.684486,-1010.645,-2362.248,0.05116593,10.426732426381,-1.13720631599426,0.00769999995827675
145.203629945859,2.95187714157824,5.257009,3.099909,-1372.912,-693.076,0.05922749,10.4153850139506,-1.47490072250366,0.00960000045597553
146.861388042139,2.98123073010163,5.145351,2.956998,-71.24232,-793.9681,0.07085524,10.4049365998363,-1.98460483551025,0.0120000001043081
145.509723348108,4.63311048272585,0.9773557,0.9434075,-166.7389,-16.06454,0.08943404,10.4999491086222,-4.96960735321045,0.00769999995827675
146.115846667639,4.65409594369407,3.860174,2.120104,-159.1271,-342.3839,0.06126927,10.2184862311333,-3.40293836593628,0.00960000045597553
146.547505419822,4.69509944844873,7.941604,3.411734,-150.9572,-1747.468,0.08927499,10.351652582345,-0.858297169208527,0.00769999995827675
140.963538917325,5.19491684621628,8.50972,4.674001,-2177.214,-3309.389,0.07193141,11.1060085728697,-1.32571744918823,0.00769999995827675
141.004666928952,5.23865574539259,4.752937,2.525284,-948.0766,-629.3735,0.09189891,10.7742899523491,-33,0.00960000045597553
140.85429922987,1.98687906743781,5.117733,2.666063,-1758.94,-1617.299,0.07023159,10.9100217541643,-0.918624520301819,0.00769999995827675
140.591809528481,2.58717297933092,1.862671,1.211068,-1289.579,-38.9324,0.08675809,10.5786502781324,-33,0.00960000045597553
136.439028997717,2.08368730646526,1.598652,1.297442,-129.783,-108.4568,0.09304918,10.539843973155,-1.5065313577652,0.00769999995827675
141.53620322065,-0.165793732309896,3.959947,2.14852,-226.7444,-229.0479,0.08738538,10.4507609414167,-1.98188626766205,0.00769999995827675
137.263853399845,0.341974173539019,4.876192,2.503037,-37.83101,-223.1893,0.09417555,10.5496785112456,-1.05447793006897,0.00769999995827675
138.543636964198,0.366198446517045,2.819419,1.693432,-172.5749,-67.84454,0.08770871,10.7929079008233,-1.67878019809723,0.0299999993294477
141.915553171914,0.877527697444298,2.422419,1.80742,-5047.446,-178.5329,0.05592134,10.5501068428685,-1.29956674575806,0.00769999995827675
143.134287272073,1.16957103252944,1.625071,1.304732,-2093.238,-183.6212,0.05183127,10.4315203831551,-1.9885436296463,0.0299999993294477
145.715906668801,1.6322170822013,3.645442,2.03756,-673.8279,-301.6719,0.05988291,10.3436935261297,-0.869129121303558,0.00769999995827675
146.833352293469,1.7481724313967,8.297462,3.538299,-43.72398,-98.89674,0.06261303,10.3116330433431,-3.35963487625122,0.00769999995827675
141.41854801277,2.29116677756758,8.228876,3.918747,-140.3908,-221.3568,0.08373313,10.9417607509437,-1.71574354171753,0.00769999995827675
139.686189499615,1.17973371911034,2.31521,1.460802,-144.2042,-120.3634,0.08767549,10.3359873844294,-1.85934615135193,0.0149999996647239
145.594615531809,2.18557280647791,3.019988,2.232073,-3817.293,-664.7515,0.05999898,10.7809971513218,-1.48281300067902,0.00960000045597553
146.990336221559,2.34050881711328,4.255089,2.630742,-2086.458,-854.6635,0.05836064,10.7564601941383,-3.35963487625122,0.00769999995827675
128.665495989626,3.62067341557188,3.477641,2.392435,-155.5051,-335.7783,0.06725564,10.370832931479,-4.74411392211914,0.00960000045597553
128.227101813924,3.44481207578986,3.170688,1.922457,-490.43,-556.6729,0.0405433,10.2324468884303,-1.2784012556076,0.00769999995827675
135.31516513329,4.11810049227362,29.65885,12.91829,-261.0038,-2238.493,0.02813358,10.3499197133042,-1.47665214538574,0.0120000001043081
133.801841258926,4.40016755455433,2.16522,1.484226,-4461.473,-802.6224,0.07584009,10.5973090602527,-1.36923861503601,0.00769999995827675
133.803993952599,4.45188272356792,0.9540641,0.7672412,-761.2546,-544.7935,0.07007901,10.5843510971809,-9.97949314117432,0.00769999995827675
134.377633635614,4.53399979632626,5.769246,3.07216,-1245.826,-1968.05,0.07213528,10.9266402965572,-1.17678380012512,0.00769999995827675
138.580213183216,4.88708458101903,7.177607,3.564959,-95.49806,-851.0323,0.08757507,10.9279141207162,-1.89099061489105,0.00960000045597553
142.691214271335,5.21408412163216,7.940849,3.924471,-1870.421,-1222.377,0.09008068,10.8127272682794,-1.75932765007019,0.00960000045597553
132.889779122129,4.78271794256758,2.397451,1.539623,-1313.41,-152.0178,0.07714895,10.4585004338659,-2.55132269859314,0.00769999995827675
140.596907228125,5.47941867057273,2.889672,1.91229,-1979.436,-126.6578,0.07771059,10.6974926726309,-3.40160775184631,0.00769999995827675
141.665123344568,5.6327890464976,2.710199,1.617303,-1714.926,-280.8835,0.09657681,10.7755719852112,-33,0.00769999995827675
135.765651665547,5.50979545440592,1.48762,1.159647,-1348.642,-203.2451,0.08920863,10.7839801760194,-3.25563502311707,0.00769999995827675
128.763889798087,5.06221927326563,4.107532,2.222938,-121.6026,-261.5712,0.06413967,10.2924013699348,-1.47685098648071,0.00769999995827675
130.206513531407,5.25669338941306,2.139615,1.597174,-379.89,-122.8584,0.08367324,10.774532473854,-2.05923056602478,0.00960000045597553
131.25939254512,4.44560932085864,14.41688,6.631099,-54.92956,-832.5228,0.06065273,10.703341222952,-1.43486487865448,0.0189999993890524
134.177624277603,5.47205952969543,3.822781,2.102904,-127.4951,-209.5009,0.09434348,10.9669127544684,-2.17148590087891,0.00960000045597553
130.576623166246,5.92789373390853,1.68553,1.205797,-2101.788,-73.2934,0.07265602,10.7999065232261,-2.67303490638733,0.00769999995827675
141.245092851402,2.42212266167824,5.772295,2.93444,-247.0131,-77.02312,0.07158665,10.9768127287522,-1.74494886398315,0.0299999993294477
137.562993968983,0.560489088435296,8.994836,3.504578,-144.3127,-262.2214,0.09387476,10.2251487498241,-0.299360185861588,0.00769999995827675
138.519072861911,1.61462456183205,2.771457,1.857258,-2687.959,-183.1198,0.05634145,10.724015906818,-5.43444299697876,0.00769999995827675
140.558782071142,2.57279063644777,7.938935,3.332237,-107.3178,-805.176,0.08635967,10.2914180270833,-0.511645078659058,0.00769999995827675
131.474714241876,-0.33602656479044,2.51007,1.495769,-102.014,-159.5811,0.09176933,10.3899260488958,-0.983917713165283,0.00769999995827675
134.577744831599,0.104391192726388,2.993199,1.849292,-2173.851,-179.0581,0.07100029,10.6040152424759,-3.40293836593628,0.00960000045597553
131.036532738014,1.54859807759972,3.552576,2.387448,-1456.824,-390.7735,0.06200744,10.8240221621863,-4.37331962585449,0.00769999995827675
131.950822763339,1.53446838166231,15.48271,6.617794,-3511.273,-3441.841,0.06294481,11.1472265948201,-1.90210223197937,0.00769999995827675
132.387846849323,1.72802036125378,2.90144,1.851052,-9725.635,-950.9656,0.06883238,11.1600988150058,-7.81539011001587,0.00769999995827675
131.166740205364,2.1971371340114,7.938308,3.410627,-254.1188,-3856.127,0.07812171,10.9625477948796,-1.05447793006897,0.00769999995827675
131.264067977416,3.42117453870062,10.4227,3.704331,-86.95158,-796.5248,0.07624546,10.3883669558237,-1.36329650878906,0.00769999995827675
135.37373358105,3.52371171074955,6.492904,3.15199,-58.39945,-303.8156,0.09839717,10.5785778598117,-1.13503766059875,0.00769999995827675
137.090360239725,3.73749528673618,1.173712,0.9715046,-637.9083,-46.86098,0.09475992,10.6520139210632,-4.29482984542847,0.00769999995827675
132.390495565367,3.68047063017492,2.04374,1.462504,-216.1312,-33.44211,0.07640931,10.5142991789765,-1.42984199523926,0.00769999995827675
138.387220204243,4.12931179372348,5.25388,2.484711,-5220.521,-628.0337,0.07519191,10.8987887892505,-7.03513717651367,0.00769999995827675
136.126677820561,3.73718339935736,12.31918,4.62514,-699.7105,-4288.738,0.08676656,11.0495517593452,-1.05447793006897,0.00769999995827675
137.884278253909,4.05087279472189,8.298893,4.329287,-113.063,-718.2003,0.08805633,10.7226857216402,-1.54283916950226,0.00960000045597553
137.217142849437,4.72428964104334,1.614994,1.298925,-565.8177,-54.23607,0.07523956,10.2818257243207,-7.03513717651367,0.00769999995827675
137.547676256414,4.70439482549316,7.196938,3.134506,-726.9418,-591.5164,0.09055369,10.5146414153936,-1.29956674575806,0.00769999995827675
139.503527996561,5.89314321209319,2.154755,1.517406,-678.2634,-27.3304,0.08998678,10.9296831194742,-1.2784012556076,0.00769999995827675
142.107425696253,3.57080023109162,1.44037,1.080646,-1673.499,-22.45904,0.08750781,10.6095404692876,-3.40829801559448,0.0299999993294477
142.619935069572,3.83953964151032,1.449532,1.241577,-702.6001,-71.26004,0.08901953,10.5808607287875,-33,0.0299999993294477
139.756846994482,2.75729952350514,2.986561,2.043334,-3494.134,-946.4497,0.05636892,10.3395797266394,-4.54210615158081,0.0299999993294477
137.393738546945,2.63002470828119,1.342011,1.095522,-47.26509,-485.8537,0.09083995,10.4996113865025,-1.13720631599426,0.00769999995827675
145.874449045454,-0.608755056278409,10.47553,4.403495,-1305.371,-2439.885,0.07158983,10.7004701214205,-0.929654538631439,0.00769999995827675
145.039603008923,-0.0314783092403513,7.729321,3.251806,-257.2487,-917.8508,0.09063879,10.99167741318,-1.17678380012512,0.00769999995827675
138.113672028132,0.303716207444832,1.579885,1.043962,-4017.535,-590.5303,0.05399523,10.3196124753383,-1.98314702510834,0.00960000045597553
139.652640271937,0.347557410090871,1.116303,0.9565536,-79.39429,-22.95763,0.09120007,10.3424391801306,-33,0.00769999995827675
143.397299706172,0.37377089100879,0.9282514,0.7960376,-461.2543,-23.22418,0.08825926,10.7922337591088,-1.18696475028992,0.0299999993294477
143.491433005981,0.354126595040513,1.267147,0.9709339,-192.2385,-20.4246,0.09775571,10.5645892412721,-4.29482984542847,0.00769999995827675
145.394093397494,0.355710832439214,3.293545,1.842739,-142.2392,-154.5567,0.09089124,10.8477296671861,-1.80246436595917,0.00769999995827675
136.379873834173,0.82639265435626,3.848275,1.971928,-3861.157,-215.3863,0.06995939,10.9210970513942,-6.2781777381897,0.00769999995827675
144.370355768611,-0.289412188283907,3.173617,2.278154,-5561.088,-870.3104,0.05072891,10.4504712444746,-1.20312941074371,0.00769999995827675
143.251852996627,1.0417456694815,3.776363,2.776222,-14113.45,-1114.797,0.0594254,11.0060709127376,-3.40160775184631,0.00769999995827675
145.713370090351,1.16736097692146,3.581421,1.901994,-234.0726,-39.58244,0.06218995,10.4057074001385,-1.54553616046906,0.00769999995827675
